PlanningUnitName,LTWPShortName,gauge,Code,relevant
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409024,OB1_P,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409024,OB2_S,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409024,OB2_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,VF,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BF1_a,
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BF1_b,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BF2_a,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BF2_b,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BF3,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,NestS1,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,SF1_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,SF1_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,SF2,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,LF1_P,
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,LF1_S,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,LF2,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,LF3,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BK1_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BK1_P,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BK2_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,BK2_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB1_S,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB1_P,
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB2a_S,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB2b_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB2a_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB2b_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB3a_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB3a_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB3b_P,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB3b_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB4_S,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB4_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB5_S,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB5_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB6_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB6_P,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB7_P,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB7_S,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB8_P,
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB8_S,1
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB9,0
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB10,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,CF,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF1_a,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF1_b,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF2_a,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF2_b,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,SF1_S,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,SF1_P,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,SF2,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF1_P,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF1_S,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF2,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF3_S,
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF3_P,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF4_S,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF4_P,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BK1_S,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BK1_P,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB1_S,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB1_P,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB2_S,1
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB2_P,
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB3,0
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB4,1
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,BK1_S,0
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,BK1_P,1
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB1_S,0
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB1_P,1
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB2,1
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB3,0
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB4,
Murray River - Barmah to Barham,Murray Lower Darling,409207,VF,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF1_a,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF1_b,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF2_a,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF2_b,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,NestS1,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,SF1_S,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,SF1_P,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,SF2,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,LF1_P,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,LF1_S,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,LF2,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK1_S,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK1_P,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK2_S,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK2_P,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB1_S,
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB1_P,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB2_S,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB2_P,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB3_P,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB3_S,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB4_P,1
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB4_S,0
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB5,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,CF1,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,VF1_a,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,VF1_b,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,BF1_a,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,BF1_b,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,NestS1_tcmc,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,NestS1_mc,
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,SF1_S,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,SF1_P,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,SF2,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,LF1_S,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,LF1_P,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,LF2,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,W-LF6_S,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,W-LF6_P,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,W-LF7,
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,W-LF8,0
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,OB-S2_S,1
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,OB-S2_P,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,CF1,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,VF1_a,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,VF1_b,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,BF1_a,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,BF1_b,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,NestS1_tcmc,
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,NestS1_mc,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,SF1_S,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,SF1_P,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,SF2,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,LF1_S,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,LF1_P,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,LF2,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,W-LF6_S,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,W-LF6_P,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,W-LF7,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,W-LF8,0
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,OB-S2_S,1
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,OB-S2_P,1
Tumut River below Blowering Dam,Murrumbidgee,410006,CF1,0
Tumut River below Blowering Dam,Murrumbidgee,410006,VF1_a,1
Tumut River below Blowering Dam,Murrumbidgee,410006,VF1_b,0
Tumut River below Blowering Dam,Murrumbidgee,410006,BF1_a,
Tumut River below Blowering Dam,Murrumbidgee,410006,BF1_b,1
Tumut River below Blowering Dam,Murrumbidgee,410006,NestS1_tcmc,0
Tumut River below Blowering Dam,Murrumbidgee,410006,NestS1_mc,0
Tumut River below Blowering Dam,Murrumbidgee,410006,SF1_S,0
Tumut River below Blowering Dam,Murrumbidgee,410006,SF1_P,1
Tumut River below Blowering Dam,Murrumbidgee,410006,SF2,1
Tumut River below Blowering Dam,Murrumbidgee,410006,LF1_S,0
Tumut River below Blowering Dam,Murrumbidgee,410006,LF1_P,1
Tumut River below Blowering Dam,Murrumbidgee,410006,LF2,1
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF4_S,0
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF4_P,1
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF6_S,0
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF6_P,1
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF7,0
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF8,
Tumut River below Blowering Dam,Murrumbidgee,410006,OB-S2,1
Upper Yanco Creek,Murrumbidgee,410007,CF1,0
Upper Yanco Creek,Murrumbidgee,410007,VF1_a,0
Upper Yanco Creek,Murrumbidgee,410007,VF1_b,0
Upper Yanco Creek,Murrumbidgee,410007,BF1_a,1
Upper Yanco Creek,Murrumbidgee,410007,BF1_b,1
Upper Yanco Creek,Murrumbidgee,410007,NestS1_tcmc,1
Upper Yanco Creek,Murrumbidgee,410007,NestS1_mc,1
Upper Yanco Creek,Murrumbidgee,410007,SF1_S,
Upper Yanco Creek,Murrumbidgee,410007,SF1_P,0
Upper Yanco Creek,Murrumbidgee,410007,SF2,1
Upper Yanco Creek,Murrumbidgee,410007,LF1_P,0
Upper Yanco Creek,Murrumbidgee,410007,LF1_S,1
Upper Yanco Creek,Murrumbidgee,410007,LF2,0
Upper Yanco Creek,Murrumbidgee,410007,W-LF6_S,1
Upper Yanco Creek,Murrumbidgee,410007,W-LF6_P,1
Upper Yanco Creek,Murrumbidgee,410007,W-LF7,0
Upper Yanco Creek,Murrumbidgee,410007,W-LF8,
Upper Yanco Creek,Murrumbidgee,410007,OB-S2_S,0
Upper Yanco Creek,Murrumbidgee,410007,OB-S2_P,1
Upper Yanco Creek,Murrumbidgee,410007,OB-L1_S,1
Upper Yanco Creek,Murrumbidgee,410007,OB-L1_P,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,CF1,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,VF1_a,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,VF1_b,0
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,BF1_a,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,BF1_b,0
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,NestS1_tcmc,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,NestS1_mc,0
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,SF1_S,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,SF1_P,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,SF2,0
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,LF1_S,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,LF1_P,0
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,LF2,
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,OB-S2_S,1
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,OB-S2_P,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,CF1,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,VF1_a,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,VF1_b,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,BF1_a,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,BF1_b,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,NestS1_tcmc,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,NestS1_mc,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,SF1_S,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,SF1_P,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,SF2,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,LF1_S,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,LF1_P,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,LF2,
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,W-LF6_S,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,W-LF6_P,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,W-LF7,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,W-LF8,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,OB-S2_S,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,OB-S2_P,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,OB-L1_S,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,OB-L1_P,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,DSF1,
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,CF1,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,VF1_a,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,VF1_b,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,BF1_a,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,BF1_b,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,DSF1,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,NestS1_tcmc,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,NestS1_mc,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,SF1_S,
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,SF1_P,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,SF2,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,LF1_S,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,LF1_P,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,LF2,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,W-LF6_S,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,W-LF6_P,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,W-LF7,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,W-LF8,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,OB-S2,1
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,OB-L1_S,0
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,OB-L1_P,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,CF1,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,VF1_a,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,VF1_b,1
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,BF1_a,0
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,BF1_b,
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,CF1,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,VF1_a,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,BF1_a,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,BF1_b,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,DSF1,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,VF1_b,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,NestS1_tcmc,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,NestS1_mc,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,SF1_S,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,SF1_P,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,SF2,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,LF1_S,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,LF1_P,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,LF2,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF4_S,
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF4_P,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF5,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF6_S,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF6_P,0
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF7,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF8,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,OB-S2,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,OB-L1_S,1
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,OB-L1_P,
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,CF1,0
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,VF1_a,1
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,BF1_a,0
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,BF1_b,1
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,LF1_P,0
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,LF1_S,1
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,LF2,1
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,LF3,0
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,OB-S2,
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,SF1,0
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,SF2,1
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,VF1_b,1
Tenterfield Creek Water Source,NSW Border Rivers,416003,CF_a,1
Tenterfield Creek Water Source,NSW Border Rivers,416003,CF_b,1
Tenterfield Creek Water Source,NSW Border Rivers,416003,CF_c,1
Tenterfield Creek Water Source,NSW Border Rivers,416003,VF_a,0
