planning_unit_name,LTWPShortName,gauge,ewr_code_timing,Target,priority
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB5_S,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB5_P,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB6_S,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB6_P,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB7_P,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB7_S,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB8_P,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB8_S,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB9,Ecosystem Function,2
Murray River - Yarrawonga to Barmah,Murray Lower Darling,409025,OB10,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,CF,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF1_a,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF1_b,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF2_a,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BF2_b,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,SF1_S,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,SF1_P,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,SF2,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF1_P,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF1_S,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF2,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF3_S,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,LF3_P,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BK1_S,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,BK1_P,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB1_S,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB1_P,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB2_S,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB2_P,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB3,Ecosystem Function,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409048,OB4,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,BK1_S,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,BK1_P,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB1_S,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB1_P,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB2,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB3,Ecosystem Function,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409072,OB4,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,VF,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF1_a,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF1_b,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF2_a,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BF2_b,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,SF1_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,SF1_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,SF2,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,LF1_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,LF1_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,LF2,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK1_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK1_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK2_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,BK2_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB1_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB1_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB2_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB2_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB3_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB3_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB4_P,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB4_S,Ecosystem Function,2
Murray River - Barmah to Barham,Murray Lower Darling,409207,OB5,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,CF1,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,VF1_a,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,VF1_b,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,BF1_a,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,BF1_b,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,SF1_S,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,SF1_P,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,SF2,Ecosystem Function,2
Murrumbidgee River_Tumut River Junction to Berembed Weir,Murrumbidgee,410001,W-LF7,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,CF1,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,VF1_a,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,VF1_b,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,BF1_a,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,BF1_b,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,SF1_S,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,SF1_P,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,SF2,Ecosystem Function,2
Murrumbidgee River_Berembed Weir to Gogeldrie Weir,Murrumbidgee,410005,W-LF7,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,CF1,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,VF1_a,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,VF1_b,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,BF1_a,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,BF1_b,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,SF1_S,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,SF1_P,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,SF2,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF4_S,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF4_P,Ecosystem Function,2
Tumut River below Blowering Dam,Murrumbidgee,410006,W-LF7,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,CF1,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,VF1_a,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,VF1_b,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,BF1_a,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,BF1_b,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,SF1_S,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,SF1_P,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,SF2,Ecosystem Function,2
Upper Yanco Creek,Murrumbidgee,410007,W-LF7,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,CF1,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,VF1_a,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,VF1_b,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,BF1_a,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,BF1_b,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,SF1_S,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,SF1_P,Ecosystem Function,2
Murrumbidgee River_Burrinjuck to Tumut Junction,Murrumbidgee,410008,SF2,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,CF1,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,VF1_a,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,VF1_b,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,BF1_a,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,BF1_b,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,SF1_S,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,SF1_P,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,SF2,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,W-LF7,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410014,DSF1,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,CF1,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,VF1_a,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,VF1_b,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,BF1_a,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,BF1_b,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,DSF1,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,SF1_S,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,SF1_P,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,SF2,Ecosystem Function,2
Lower Yanco Creek to Lower Billabong Creek,Murrumbidgee,410015,W-LF7,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,CF1,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,VF1_a,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,VF1_b,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,BF1_a,Ecosystem Function,2
Colombo and Billabong Creeks to Lower Billabong Creek,Murrumbidgee,410016,BF1_b,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,CF1,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,VF1_a,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,BF1_a,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,BF1_b,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,DSF1,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,VF1_b,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,SF1_S,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,SF1_P,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,SF2,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF4_S,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF4_P,Ecosystem Function,2
Murrumbidgee River_Gogeldrie Weir to Maude Weir,Murrumbidgee,410021,W-LF7,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,CF1,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,VF1_a,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,BF1_a,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,SF1_S,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,SF1_P,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,SF2,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,VF1_b,Ecosystem Function,2
Upper Murrumbidgee River_Tantangara to Burrinjuck,Murrumbidgee,410033,BF1_b,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,CF1,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,VF1_a,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,VF1_b,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,BF1_a,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,BF1_b,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,DSF1,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,SF1_S,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,SF1_P,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,SF2,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,W-LF4_S,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,W-LF4_P,Ecosystem Function,2
Lower Murrumbidgee Floodplain,Murrumbidgee,410040,W-LF7,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,CF1_a,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,CF1_c,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,CF1_d,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,CF1_b,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,VF1_a,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,VF1_b,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,BF1_a,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,BF1_b,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,SF1_S,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,SF1_P,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,SF2,Ecosystem Function,2
Beavers and Old Mans Creek,Murrumbidgee,410093,W-LF7,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,CF1,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,VF1_a,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,VF1_b,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,BF1_a,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,BF1_b,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,DSF1,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,SF1_S,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,SF1_P,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,SF2,Ecosystem Function,2
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,W-LF7,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,CF1,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,VF1_a,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,VF1_b,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,BF1_a,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,BF1_b,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,DSF1,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,SF1_S,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,SF1_P,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,SF2,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF4_S,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF4_P,Ecosystem Function,2
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF7,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,LF1,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,LF2,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BK1_S,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BK1_P,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB1_S,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB1_P,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB2,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB3,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB4,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB5,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,VF,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BF1_a,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BF1_b,Ecosystem Function,2
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,SF1,Ecosystem Function,2
