PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelChange,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,Env_obj,FlowRegime
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,BF2_b,9,3,100.0,,,1,80.0,1.0,220.0,,0.520548,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF5,Baseflow
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,SF1_S,7,6,100.0,,,1,10.0,10.0,680.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,SF1_P,10,4,100.0,,,1,10.0,10.0,680.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,680.0,5200.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF5+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,LF1_S,7,6,75.0,50.0,100.0,1,15.0,15.0,5200.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,LF1_P,7,9,75.0,50.0,100.0,1,15.0,15.0,5200.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,LF2,10,4,42.0,30.0,50.0,1,15.0,15.0,5200.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF4+NF6+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,BK1,7,6,50.0,,,1,5.0,5.0,13000.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV2+NV3+NV4e+WB1+WB2+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Bankfull
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,OB1,7,6,30.0,20.0,40.0,1,5.0,5.0,15000.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,OB2,7,6,20.0,10.0,30.0,1,5.0,5.0,18000.0,,10.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4d+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,OB3,7,6,10.0,5.0,10.0,1,5.0,5.0,26000.0,,15.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4d+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,CF_a,7,6,,,,1,5.0,5.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+EF1+EF2,excluded
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,CF_b,7,6,5.0,,,1,35.0,35.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+EF1+EF2,excluded
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,CF_c,7,6,50.0,,,1,1.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+EF1+EF2,excluded
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,VF_a,7,6,50.0,,,1,315.0,1.0,80.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+EF1+EF2,excluded
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,VF_b,7,6,100.0,,,1,205.0,1.0,80.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+EF1+EF2,excluded
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,BF1_a,7,6,50.0,,,1,245.0,1.0,280.0,,0.273973,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3a,Baseflow
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,BF1_b,7,6,100.0,,,1,130.0,1.0,280.0,,0.273973,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3a,Baseflow
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,BF2_a,9,3,50.0,,,1,160.0,1.0,280.0,,0.506849,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF5,Baseflow
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,BF2_b,9,3,100.0,,,1,75.0,1.0,280.0,,0.506849,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF5,Baseflow
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,SF1_S,7,6,100.0,,,1,10.0,10.0,650.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,SF1_P,10,4,100.0,,,1,10.0,10.0,650.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,650.0,4200.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF5+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,LF1_S,7,6,75.0,50.0,100.0,1,15.0,15.0,4200.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,LF1_P,7,9,75.0,50.0,100.0,1,15.0,15.0,4200.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,LF2,10,4,42.0,30.0,50.0,1,15.0,15.0,4200.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF4+NF6+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,BK1,7,6,50.0,,,1,5.0,5.0,16000.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV2+NV3+NV4e+WB1+WB2+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Bankfull
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,OB1,7,6,30.0,20.0,40.0,1,5.0,5.0,18000.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,OB2,7,6,20.0,10.0,30.0,1,5.0,5.0,25000.0,,10.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4d+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000218,Downstream Mogil Mogil to Collarenebri,Barwon-Darling,Barwon River at Collarenebri,422003,OB3,7,6,10.0,5.0,10.0,1,5.0,5.0,32000.0,,15.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.547141,148.576104,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4d+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,CF_a,7,6,,,,1,10.0,10.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+EF1+EF2,excluded
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,CF_b,7,6,5.0,,,1,40.0,40.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+EF1+EF2,excluded
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,CF_c,7,6,50.0,,,1,1.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+EF1+EF2,excluded
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,VF_a,7,6,50.0,,,1,320.0,1.0,75.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+EF1+EF2,excluded
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,VF_b,7,6,100.0,,,1,200.0,1.0,75.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+EF1+EF2,excluded
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,BF1_a,7,6,50.0,,,1,245.0,1.0,250.0,,0.287671,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3a,Baseflow
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,BF1_b,7,6,100.0,,,1,130.0,1.0,250.0,,0.287671,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3a,Baseflow
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,BF2_a,9,3,50.0,,,1,160.0,1.0,250.0,,0.547945,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF5,Baseflow
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,BF2_b,9,3,100.0,,,1,75.0,1.0,250.0,,0.547945,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF5,Baseflow
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,SF1_S,7,6,100.0,,,1,10.0,10.0,500.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,SF1_P,10,4,100.0,,,1,10.0,10.0,500.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,500.0,3500.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF5+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,LF1_S,7,6,75.0,50.0,100.0,1,15.0,15.0,3500.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,LF1_P,7,9,75.0,50.0,100.0,1,15.0,15.0,3500.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,LF2,10,4,42.0,30.0,50.0,1,15.0,15.0,3500.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF4+NF6+NF9+NV1+NV3+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Fresh
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,BK1,7,6,50.0,,,1,5.0,5.0,20000.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+NV2+NV3+NV4e+WB1+WB2+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Bankfull
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,OB1,7,6,30.0,20.0,40.0,1,5.0,5.0,27000.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,OB2,7,6,20.0,10.0,30.0,1,5.0,5.0,40000.0,,10.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4d+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000219,Collarenebri to Upstream Walgett Weir,Barwon-Darling,Barwon River at Tara,422025,OB3,7,6,10.0,5.0,10.0,1,5.0,5.0,50000.0,,15.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.84430556,148.2735806,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV2+NV3+NV4c+NV4d+NV4e+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7,Overbank/wetland inundation
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,CF_a,7,6,,,,1,10.0,10.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+EF1+EF2,excluded
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,CF_b,7,6,5.0,,,1,45.0,45.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+EF1+EF2,excluded
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,CF_c,7,6,40.0,,,1,1.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+EF1+EF2,excluded
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,VF_a,7,6,50.0,,,1,350.0,1.0,95.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+EF1+EF2,excluded
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,VF_b,7,6,100.0,,,1,225.0,1.0,95.0,,,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+EF1+EF2,excluded
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,BF1_a,7,6,50.0,,,1,285.0,1.0,320.0,,0.315068,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3a,Baseflow
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,BF1_b,7,6,100.0,,,1,130.0,1.0,320.0,,0.315068,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3a,Baseflow
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,BF2_a,9,3,50.0,,,1,180.0,1.0,320.0,,0.506849,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+NF2+NF5,Baseflow
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,BF2_b,9,3,100.0,,,1,75.0,1.0,320.0,,0.506849,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+NF2+NF5,Baseflow
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,SF1_S,7,6,100.0,,,1,10.0,10.0,700.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
PU_0000220,Walgett Weir Pool,Barwon-Darling,Barwon River at Dangar Bridge,422001,SF1_P,10,4,100.0,,,1,10.0,10.0,700.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-30.01531667,148.06075,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF9+NV1+EF1+EF2+EF3+EF4+EF5,Fresh
