planning_unit_name,gauge,ewr_code,ewr_code_timing,state,LTWPShortName,env_obj,Target,SWSDLName
Lower Darling River - Weir 32 to downstream Burtundy,425012,BF2,BF2_c,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,SF1,SF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,SF2,SF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,LF1,LF1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,LF1,LF1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,LF2,LF2_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,LF2,LF2_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,LF3,LF3_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,LF3,LF3_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,BK1,BK1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,BK1,BK1_a_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,BK2,BK2_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,BK2,BK2_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,OB1,OB1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,OB1,OB1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,OB2,OB2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,OB3,OB3,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,OB4,OB4,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Darling River - Weir 32 to downstream Burtundy,425012,OB5,OB5,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,SF1,SF1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,SF1,SF1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,LF1,LF1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,LF1,LF1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,LF2,LF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,BK1,BK1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,OB1,OB1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,OB2,OB2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Darling Anabranch,425013,OB3,OB3,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Redbank and Tandou creeks,425019,LF2,LF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Redbank and Tandou creeks,425019,BK1,BK1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Murrumbidgee Floodplain,1AS,W-LF7,W-LF7,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,1AS,OB-S2,OB-S2,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,1AS,OB-L1,OB-L1,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,1AS,OB-L2,OB-L2_P,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,1AS,OB-L2,OB-L2_S,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Murray River - Lock 9 to Lock 7,A4260505,BF1,BF1_a,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,BF1,BF1_b,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,SF1,SF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,SF2,SF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,LF1,LF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,LF2,LF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,BK1,BK1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,BK1,BK1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,OB1,OB1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,OB1,OB1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,OB2,OB2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,OB3,OB3,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,OB4,OB4,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,WP2,WP2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260505,WP4,WP4,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,BF1,BF1_a,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,BF1,BF1_b,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,SF1,SF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,SF2,SF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,LF1,LF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,LF2,LF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,BK1,BK1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,BK1,BK1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,OB1,OB1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,OB1,OB1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,OB2,OB2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,OB3,OB3,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,OB4,OB4,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,WP2,WP2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 9 to Lock 7,A4260507,WP4,WP4,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,BF1,BF1_a,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,BF1,BF1_b,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,SF1,SF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,SF2,SF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,LF1,LF1,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,LF2,LF2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,BK1,BK1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,BK1,BK1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,OB1,OB1_S,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,OB1,OB1_P,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,OB2,OB2,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,OB3,OB3,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Murray River - Lock 7 to SA border,A4260509,OB4,OB4,NSW,Murray Lower Darling,EF7,Priority ecosystem function,Lower Darling
Lower Murrumbidgee Floodplain,Bills Pipe,W-LF7,W-LF7,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Eulimbah_Nimmie Creek,W-LF7,W-LF7,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Eulimbah_Nimmie Creek,OB-S2,OB-S2,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Eulimbah_Nimmie Creek,OB-L1,OB-L1,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Eulimbah_Nimmie Creek,OB-L2,OB-L2_P,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Eulimbah_Nimmie Creek,OB-L2,OB-L2_S,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-S2,OB-S2_a,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-L1,OB-L1_a,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-L2,OB-L2_P_a,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-L2,OB-L2_S_a,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-S2,OB-S2_b,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-L1,OB-L1_b,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-L2,OB-L2_P_b,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Glen Dee,OB-L2,OB-L2_S_b,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Pattos Pipe,W-LF7,W-LF7,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Pumped from Yanga Lake,OB-L1,OB-L1,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Pumped from Yanga Lake,OB-L2,OB-L2_P,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Lower Murrumbidgee Floodplain,Pumped from Yanga Lake,OB-L2,OB-L2_S,NSW,Murrumbidgee,EF7,Priority ecosystem function,Murrumbidgee
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,NF1,Native fish,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,NF4,Native fish,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,NF6,Native fish,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,NV1,Native vegetation,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,OS1,Other species,Gwydir
Main Gwydir River,418004,LF2,LF2,NSW,Gwydir,OS2,Other species,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,NF1,Native fish,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,NF4,Native fish,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,NF6,Native fish,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,NV1,Native vegetation,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,OS1,Other species,Gwydir
Moomin Creek,418048,LF2,LF2,NSW,Gwydir,OS2,Other species,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,NF1,Native fish,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,NF4,Native fish,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,NF6,Native fish,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,NV1,Native vegetation,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,OS1,Other species,Gwydir
Upper Gingham,418074,LF2,LF2,NSW,Gwydir,OS2,Other species,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,NF1,Native fish,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,NF4,Native fish,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,NF6,Native fish,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,NV1,Native vegetation,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,OS1,Other species,Gwydir
Upper Mehi,418002,LF2,LF2,NSW,Gwydir,OS2,Other species,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,NV1,Native vegetation,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,NV1,Native vegetation,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,NV2,Native vegetation,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,NV2,Native vegetation,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,NV3,Native vegetation,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,NV3,Native vegetation,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,OS1,Other species,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,OS1,Other species,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_P,NSW,Gwydir,OS2,Other species,Gwydir
Gwydir downstream of Copeton,418013,LF3,LF3_S,NSW,Gwydir,OS2,Other species,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,EF2,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,EF3a,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,EF4,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,EF5,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,EF6,Priority ecosystem function,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,NV1,Native vegetation,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,NV1,Native vegetation,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,NV2,Native vegetation,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,NV2,Native vegetation,Gwydir
Main Gwydir River,418004,LF3,LF3_P,NSW,Gwydir,NV3,Native vegetation,Gwydir
Main Gwydir River,418004,LF3,LF3_S,NSW,Gwydir,NV3,Native vegetation,Gwydir
Cudgegong Regulated River,421019,CF,CF,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,VF,VF,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,BF1,BF1_a,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,BF2,BF2_a,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,BF3,BF3,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,DSF,DSF,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,SF1,SF1_S,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,SF1,SF1_P,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,SF2,SF2,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,LF1,LF1_S,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,LF1,LF1_P,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,LF2,LF2,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,OB-WS3,OB-WS3_S,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,OB-WS3,OB-WS3_P,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,BF2,BF2_b,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
Cudgegong Regulated River,421019,BF1,BF1_b,NSW,Macquarie-Castlereagh,NF1,Native fish,Macquarie-Castlereagh
