scenario,gauge,pu,State,SWSDLName,ewr,startDate,endDate,interEventLength
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1971-03-08,1971-03-09,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1971-03-11,1971-08-09,152
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1971-08-13,1971-09-05,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1971-09-11,1971-10-17,37
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1971-10-19,1972-01-02,76
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-01-04,1972-01-11,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-01-13,1972-01-18,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-01-22,1972-02-02,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-02-08,1972-02-10,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-02-26,1972-02-26,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-02-28,1972-02-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-03-03,1972-03-06,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-03-10,1972-10-01,206
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-10-05,1972-10-18,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-10-21,1972-10-22,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-10-24,1972-11-04,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-11-07,1972-11-16,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-11-22,1972-11-27,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-12-02,1972-12-10,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1972-12-14,1972-12-28,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-01-10,1973-01-12,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-01-17,1973-01-17,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-01-20,1973-02-13,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-02-15,1973-02-18,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-02-23,1973-09-26,216
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-09-29,1973-11-04,37
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-11-06,1973-11-07,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-11-11,1973-11-12,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1973-11-15,1974-01-10,57
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-01-17,1974-01-18,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-01-22,1974-01-31,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-02-05,1974-03-15,39
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-03-18,1974-11-05,233
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-11-09,1974-11-24,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-11-29,1974-11-29,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-12-04,1974-12-28,25
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1974-12-30,1974-12-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-01,1975-01-02,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-04,1975-01-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-07,1975-01-07,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-09,1975-01-11,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-13,1975-01-14,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-18,1975-01-19,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-21,1975-01-21,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-25,1975-01-26,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-28,1975-01-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-01-30,1975-01-31,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-02-02,1975-02-06,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-02-09,1975-02-09,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-02-11,1975-02-20,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-02-23,1975-02-24,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-02-26,1975-03-04,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-03-07,1975-03-15,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-03-17,1975-03-25,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-03-30,1975-04-07,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-04-16,1975-08-12,119
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-08-19,1975-08-31,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-09-02,1975-09-06,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-09-14,1975-09-25,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-10-01,1975-10-02,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-10-08,1975-10-31,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-11-17,1975-11-18,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-11-23,1975-12-03,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-12-09,1975-12-14,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-12-19,1975-12-20,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1975-12-22,1976-01-06,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-01-14,1976-01-19,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-01-21,1976-01-27,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-02-09,1976-03-12,33
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-04-04,1976-08-03,122
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-08-12,1976-08-29,18
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-09-03,1976-09-23,21
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-10-05,1976-10-27,23
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-11-02,1976-11-05,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-11-09,1976-11-09,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-11-11,1976-11-22,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-11-27,1976-12-03,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-12-08,1976-12-13,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1976-12-16,1976-12-31,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-01-02,1977-01-02,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-01-05,1977-01-08,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-01-10,1977-01-11,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-01-13,1977-01-22,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-01-27,1977-01-29,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-01,1977-02-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-05,1977-02-07,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-10,1977-02-10,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-13,1977-02-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-20,1977-02-21,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-23,1977-02-25,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-02-28,1977-02-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-03-03,1977-03-15,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-03-20,1977-03-28,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-04-01,1977-04-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-04-03,1977-04-11,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-04-16,1977-04-16,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-04-20,1977-11-26,221
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-12-02,1977-12-25,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1977-12-27,1978-01-11,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-01-14,1978-01-28,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-01-30,1978-01-31,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-02-05,1978-04-02,57
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-04-06,1978-09-02,150
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-09-07,1978-09-14,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-09-22,1978-09-29,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-10-01,1978-10-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-10-06,1978-10-22,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-10-27,1978-11-05,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-11-07,1978-11-10,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-11-17,1978-12-02,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-12-07,1978-12-23,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1978-12-28,1979-01-02,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-01-05,1979-01-10,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-01-16,1979-01-16,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-01-18,1979-01-18,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-01-20,1979-01-23,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-01-25,1979-01-25,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-01-28,1979-01-29,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-01,1979-02-02,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-04,1979-02-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-07,1979-02-07,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-09,1979-02-12,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-14,1979-02-14,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-16,1979-02-16,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-24,1979-02-24,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-02-26,1979-02-27,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-03-01,1979-03-01,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-03-04,1979-03-13,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-03-15,1979-03-15,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-03-17,1979-11-16,245
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-11-20,1979-12-04,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1979-12-09,1980-01-04,27
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1980-01-06,1980-01-11,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1980-01-15,1980-01-16,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1980-01-21,1980-02-07,18
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1980-02-09,1980-02-16,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1980-02-21,1980-11-06,260
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1980-11-08,1981-02-08,93
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1981-02-10,1981-08-02,174
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1981-08-07,1981-11-01,87
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1981-11-04,1981-11-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1981-11-07,1981-12-03,27
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1981-12-05,1981-12-06,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1981-12-08,1981-12-31,24
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-01-02,1982-01-05,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-01-07,1982-01-07,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-01-09,1982-01-13,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-01-16,1982-01-28,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-01-31,1982-02-03,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-02-05,1982-02-08,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-02-26,1982-02-27,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-03-01,1982-03-08,8
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-03-11,1982-03-17,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-03-23,1982-12-19,272
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1982-12-23,1983-01-02,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-01-04,1983-01-05,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-01-08,1983-02-09,33
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-02-11,1983-02-17,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-02-24,1983-08-01,159
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-08-09,1983-08-18,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-08-22,1983-08-24,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-08-28,1983-08-29,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-09-04,1983-09-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-09-06,1983-09-22,17
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-09-28,1983-10-06,9
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-10-11,1983-10-29,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-11-05,1983-11-05,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-11-09,1983-11-22,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-11-29,1983-12-01,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-12-05,1983-12-08,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-12-13,1983-12-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-12-22,1983-12-28,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1983-12-30,1984-01-03,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-01-07,1984-01-13,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-01-18,1984-01-20,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-01-25,1984-01-27,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-01-29,1984-02-03,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-02-15,1984-02-15,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-02-18,1984-03-02,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-03-08,1984-03-17,10
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-03-19,1984-04-09,22
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-04-15,1984-04-27,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-05-01,1984-08-06,98
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-08-12,1984-08-14,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-08-29,1984-09-08,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-09-14,1984-09-15,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-09-23,1984-11-28,67
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-12-03,1984-12-14,12
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1984-12-17,1985-01-04,19
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-06,1985-01-06,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-08,1985-01-08,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-11,1985-01-11,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-13,1985-01-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-15,1985-01-16,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-22,1985-01-22,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-25,1985-01-25,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-28,1985-01-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-01-30,1985-01-30,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-02-01,1985-02-02,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-02-08,1985-02-10,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-02-13,1985-02-13,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-02-15,1985-02-18,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-02-21,1985-02-26,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-02-28,1985-02-28,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-03-02,1985-03-06,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-03-08,1985-08-18,164
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-08-22,1985-08-24,3
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-08-27,1985-09-02,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-09-04,1985-09-04,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-09-09,1985-09-12,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-09-17,1985-10-28,42
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-10-31,1985-11-10,11
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-11-12,1985-11-27,16
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-11-30,1985-12-04,5
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-12-07,1985-12-12,6
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-12-16,1985-12-28,13
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1985-12-30,1986-02-15,48
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1986-02-17,1986-10-11,237
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1986-10-14,1986-12-03,51
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1986-12-06,1986-12-12,7
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1986-12-15,1987-01-04,21
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-01-07,1987-01-08,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-01-12,1987-01-26,15
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-01-29,1987-01-30,2
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-02-03,1987-08-19,198
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-08-23,1987-11-25,95
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-12-01,1987-12-14,14
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-12-20,1987-12-23,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-12-25,1987-12-25,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1987-12-28,1987-12-31,4
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1988-01-02,1988-01-02,1
CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,SF2,1988-01-04,1988-01-06,3
