scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,State,SWSDLName,Multigauge
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1891,1892-03-15,1892-03-27,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1891,1892-04-03,1892-05-11,39,39,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1891,1892-05-31,1892-06-30,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1892,1892-07-01,1892-08-20,51,51,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1892,1892-09-16,1893-05-10,237,237,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1892,1893-05-31,1893-06-30,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1893,1893-07-01,1893-08-28,59,59,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1893,1893-11-14,1893-12-09,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1893,1894-01-14,1894-01-30,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1893,1894-02-03,1894-02-15,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1894,1894-11-18,1895-01-06,50,50,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1894,1895-01-18,1895-03-01,43,43,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1895,1896-02-01,1896-03-24,53,53,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1896,1896-07-19,1896-08-05,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1896,1896-12-04,1897-03-24,111,111,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1897,1897-07-26,1897-08-09,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1897,1897-09-28,1897-10-27,30,30,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1897,1897-12-06,1898-03-22,107,107,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1898,1898-10-29,1899-03-12,135,135,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1899,1899-07-09,1899-07-31,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1899,1900-01-04,1900-01-24,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1899,1900-02-17,1900-03-14,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1899,1900-05-22,1900-06-03,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1900,1900-07-03,1900-07-15,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1900,1901-01-24,1901-02-12,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1901,1901-08-20,1901-09-09,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1902,1903-05-31,1903-06-27,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1903,1903-07-13,1903-12-19,160,160,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1903,1904-02-04,1904-02-27,24,24,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1903,1904-03-30,1904-04-30,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1903,1904-05-26,1904-06-20,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1904,1904-07-08,1904-08-03,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1904,1904-11-11,1904-12-14,34,34,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1904,1904-12-24,1905-01-03,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1904,1905-02-04,1905-02-14,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1904,1905-03-30,1905-04-10,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1905,1905-12-20,1906-01-07,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1905,1906-01-09,1906-01-31,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1906,1906-08-31,1906-09-09,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1906,1906-09-11,1906-10-20,40,40,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1906,1907-01-04,1907-01-14,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1906,1907-02-09,1907-02-28,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1906,1907-03-14,1907-04-10,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1906,1907-06-13,1907-06-23,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1907,1907-11-19,1907-12-02,14,14,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1907,1908-01-04,1908-02-04,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1908,1908-08-03,1908-08-19,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1908,1908-11-20,1908-11-30,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1908,1908-12-29,1909-01-20,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1909,1909-08-21,1909-09-24,35,35,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1909,1909-11-29,1909-12-17,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1909,1910-01-15,1910-01-27,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1909,1910-02-07,1910-03-04,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1910,1910-07-06,1910-07-28,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1910,1911-01-13,1911-01-22,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1911,1912-01-14,1912-01-28,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1912,1912-07-01,1912-07-29,29,29,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1912,1912-12-19,1913-01-04,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1912,1913-01-13,1913-02-01,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1912,1913-05-27,1913-06-06,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1913,1913-07-01,1913-07-24,24,24,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1913,1914-01-26,1914-02-05,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1913,1914-06-17,1914-06-27,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1914,1915-01-01,1915-01-10,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1915,1916-04-09,1916-04-18,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1916,1916-07-20,1916-08-04,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1916,1916-08-11,1916-08-30,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1916,1916-12-05,1917-01-02,29,29,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1916,1917-01-24,1917-03-13,49,49,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1917,1917-09-18,1917-11-06,50,50,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1917,1917-11-08,1918-02-23,108,108,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1918,1918-11-19,1918-11-28,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1918,1918-12-02,1919-01-31,61,61,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1918,1919-03-02,1919-03-26,25,25,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1919,1920-06-13,1920-06-30,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1920,1920-07-01,1920-08-27,58,58,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1920,1920-09-11,1920-10-04,24,24,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1920,1920-12-22,1921-01-01,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1920,1921-01-23,1921-03-04,41,41,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1920,1921-05-30,1921-06-30,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1921,1921-07-01,1921-11-15,138,138,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1921,1921-12-03,1921-12-23,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1921,1921-12-28,1922-01-27,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1921,1922-01-30,1922-02-09,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1922,1922-07-25,1922-08-03,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1922,1922-11-14,1922-12-06,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1922,1922-12-16,1923-02-11,58,58,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1922,1923-02-14,1923-03-01,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1922,1923-03-08,1923-03-17,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1923,1924-02-09,1924-03-01,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1924,1924-10-31,1925-02-27,120,120,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1924,1925-03-08,1925-03-29,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1925,1925-08-10,1925-08-24,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1925,1925-08-29,1925-09-10,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1925,1925-10-11,1925-11-08,29,29,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1925,1925-12-01,1925-12-30,30,30,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1925,1926-01-14,1926-02-28,46,46,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1926,1926-12-21,1927-01-16,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1926,1927-01-24,1927-03-07,43,43,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1926,1927-03-14,1927-03-31,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1927,1927-12-31,1928-01-19,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1927,1928-02-04,1928-05-14,101,101,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1927,1928-06-14,1928-06-30,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1928,1928-07-01,1928-09-03,65,65,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1928,1928-12-27,1929-03-12,76,76,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1928,1929-04-03,1929-04-29,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1929,1929-10-13,1929-11-08,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1929,1930-06-17,1930-06-30,14,14,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1930,1930-07-01,1930-07-21,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1930,1930-08-24,1930-09-18,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1930,1931-01-03,1931-01-12,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1930,1931-01-16,1931-01-31,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1931,1931-07-01,1931-07-29,29,29,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1931,1931-12-06,1932-01-08,34,34,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1931,1932-04-06,1932-04-18,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1932,1933-01-23,1933-02-23,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1933,1933-07-26,1933-08-09,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1933,1933-08-18,1933-09-02,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1933,1933-10-01,1933-10-21,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1933,1933-11-06,1933-12-07,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1933,1934-01-04,1934-02-24,52,52,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1934,1934-07-30,1934-08-29,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1934,1934-09-01,1934-09-18,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1934,1934-12-27,1935-01-23,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1935,1935-09-28,1935-10-07,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1935,1935-10-21,1935-10-31,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1935,1935-12-04,1936-01-07,35,35,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1935,1936-01-17,1936-02-10,25,25,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1936,1937-01-10,1937-02-09,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1936,1937-03-16,1937-04-02,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1937,1938-01-14,1938-02-04,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1938,1939-01-05,1939-01-18,14,14,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1938,1939-03-11,1939-03-25,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1939,1939-08-04,1939-08-18,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1939,1940-02-03,1940-02-17,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1940,1941-01-11,1941-02-17,38,38,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1940,1941-03-16,1941-04-11,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1940,1941-06-08,1941-06-30,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1941,1942-02-09,1942-02-28,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1942,1942-07-11,1942-07-31,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1942,1942-10-12,1942-10-31,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1942,1942-11-05,1942-11-27,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1942,1942-12-28,1943-02-07,42,42,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1943,1943-11-09,1943-12-12,34,34,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1943,1943-12-28,1944-01-19,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1943,1944-01-23,1944-03-02,40,40,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1943,1944-03-04,1944-03-18,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1944,1944-08-24,1944-09-04,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1944,1944-12-16,1945-01-15,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1944,1945-02-22,1945-03-24,31,31,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1944,1945-06-08,1945-06-30,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1945,1945-07-01,1945-08-27,58,58,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1945,1945-08-31,1945-09-10,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1945,1946-01-23,1946-03-18,55,55,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1945,1946-03-21,1946-04-12,23,23,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1946,1946-09-20,1946-10-02,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1946,1947-01-07,1947-03-17,70,70,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1946,1947-03-31,1947-05-12,43,43,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1947,1947-09-03,1947-09-15,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1947,1947-12-01,1947-12-28,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1947,1948-01-03,1948-01-12,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1947,1948-01-27,1948-02-22,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1947,1948-06-15,1948-06-30,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1948,1948-07-01,1948-08-02,33,33,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1948,1949-02-20,1949-03-18,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1948,1949-06-18,1949-06-28,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1949,1949-10-06,1949-12-14,70,70,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1949,1950-02-15,1950-03-14,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1949,1950-06-16,1950-06-30,15,15,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1950,1950-07-01,1950-12-21,174,174,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1950,1951-01-11,1951-04-05,85,85,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1950,1951-06-09,1951-06-30,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1951,1951-11-14,1951-12-13,30,30,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1951,1952-01-02,1952-02-11,41,41,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1951,1952-02-26,1952-03-07,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1951,1952-03-23,1952-04-03,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1951,1952-05-17,1952-06-12,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1951,1952-06-14,1952-06-30,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1952,1952-07-01,1952-07-14,14,14,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1952,1952-08-14,1952-09-09,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1952,1952-10-05,1952-12-26,83,83,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1952,1953-01-15,1953-01-27,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1952,1953-01-30,1953-02-09,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1952,1953-02-12,1953-04-03,51,51,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1953,1953-11-29,1953-12-22,24,24,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1953,1954-02-11,1954-03-19,37,37,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1954-07-14,1954-07-25,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1954-10-16,1954-12-22,68,68,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1955-01-03,1955-01-22,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1955-01-31,1955-02-17,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1955-02-26,1955-03-07,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1955-05-01,1955-05-10,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1954,1955-05-18,1955-06-14,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1955,1955-12-27,1956-06-30,187,187,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1956,1956-07-01,1956-09-10,72,72,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,SF1_S,1956,1956-12-03,1956-12-14,12,12,NSW,NSW Border Rivers,
