Scenario,Gauge,PlanningUnit,State,SWSDLName,EwrCode,Multigauge,EventYears,Frequency,TargetFrequency,AchievementCount,AchievementPerYear,EventCount,EventCountAll,EventsPerYear,EventsPerYearAll,AverageEventLength,ThresholdDays,MaxInterEventYears,NoDataDays,TotalDays
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,BF2_c,,0.0,0,100,0.0,0.0,0.0,2.0,0.0,0.2,3.5,7.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,BF3_a_P,,0.0,0,70,0.0,0.0,0.0,9.0,0.0,0.8181818181818182,10.88888888888889,98.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,BF3_a_S,,0.0,0,70,0.0,0.0,0.0,9.0,0.0,0.8181818181818182,10.444444444444445,94.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,F1_a_P,,0.0,0,70,0.0,0.0,2.0,5.0,0.2,0.5,2.2,11.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,F1_a_S,,0.0,0,70,0.0,0.0,4.0,5.0,0.4,0.5,3.2,16.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,F1_c_P,,1.0,10,100,1.0,0.1,2.0,5.0,0.2,0.5,2.2,11.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,F1_c_S,,1.0,10,100,1.0,0.1,4.0,5.0,0.4,0.5,3.2,16.0,0,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,F2_a_P,,2.0,18,30,4.0,0.36363636363636365,4.0,4.0,0.36363636363636365,0.36363636363636365,15.25,61.0,3,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,F2_a_S,,3.0,27,30,7.0,0.6363636363636364,7.0,8.0,0.6363636363636364,0.7272727272727273,9.25,74.0,3,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,LF1_a,,2.0,18,20,2.0,0.18181818181818182,5.0,5.0,0.45454545454545453,0.45454545454545453,9.8,49.0,4,0.0,3653.0
NCCMA_flow_v1,407289,Serpentine Creek [Mid Loddon River System] at Reach S3,VIC,Loddon,OB1_a,,0.0,0,20,0.0,0.0,2.0,2.0,0.2,0.2,2.5,5.0,4,0.0,3653.0
NCCMA_flow_v1,407295,Pyramid Creek at Whole Creek,VIC,Loddon,BF1_a,,3.0,30,70,3.0,0.3,3.0,11.0,0.3,1.1,152.54545454545453,1678.0,0,113.0,3653.0
NCCMA_flow_v1,407295,Pyramid Creek at Whole Creek,VIC,Loddon,BF2,,2.0,18,100,2.0,0.18181818181818182,2.0,16.0,0.18181818181818182,1.4545454545454546,86.75,1388.0,0,113.0,3653.0
NCCMA_flow_v1,407295,Pyramid Creek at Whole Creek,VIC,Loddon,F1_a,,3.0,30,70,3.0,0.3,3.0,11.0,0.3,1.1,5.5,1678.0,2,113.0,3653.0
NCCMA_flow_v1,407295,Pyramid Creek at Whole Creek,VIC,Loddon,LF1,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,113.0,3653.0
NCCMA_flow_v1,409207,Gunbower Forest,VIC,Victorian Murray,F1,,10.0,100,75,10.0,1.0,10.0,10.0,1.0,1.0,123.0,1230.0,2,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower Forest,VIC,Victorian Murray,F2,,10.0,91,65,10.0,0.9090909090909091,10.0,11.0,0.9090909090909091,1.0,166.36363636363637,1830.0,3,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower Forest,VIC,Victorian Murray,F3,,10.0,100,30,10.0,1.0,10.0,10.0,1.0,1.0,181.3,1813.0,5,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 1,VIC,Victorian Murray,F3,,11.0,100,0,11.0,1.0,11.0,11.0,1.0,1.0,93.63636363636364,1030.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 2,VIC,Victorian Murray,BF1,,9.0,82,100,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,84.54545454545455,930.0,1,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 2,VIC,Victorian Murray,LF1,,11.0,100,67,11.0,1.0,11.0,11.0,1.0,1.0,166.36363636363637,1830.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 2,VIC,Victorian Murray,SF1,,10.0,100,67,10.0,1.0,10.0,10.0,1.0,1.0,212.3,2123.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3a,VIC,Victorian Murray,BF1,,9.0,82,100,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,84.54545454545455,930.0,1,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3a,VIC,Victorian Murray,BF2,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,158.0,1580.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3a,VIC,Victorian Murray,F1,,9.0,82,0,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,212.3,930.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3a,VIC,Victorian Murray,SF1,,10.0,100,67,10.0,1.0,10.0,10.0,1.0,1.0,212.3,2123.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3b,VIC,Victorian Murray,BF1,,9.0,82,100,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,84.54545454545455,930.0,1,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3b,VIC,Victorian Murray,BF2,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,158.0,1580.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3b,VIC,Victorian Murray,F1,,9.0,82,0,9.0,0.8181818181818182,9.0,11.0,0.8181818181818182,1.0,212.3,930.0,0,0.0,3653.0
NCCMA_flow_v1,409207,Gunbower creek reach 3b,VIC,Victorian Murray,F2,,10.0,100,0,10.0,1.0,10.0,10.0,1.0,1.0,57.0,1580.0,0,0.0,3653.0
